name,submissions,x,y,z
"Crescent Foper",1,-587.34,108.50,-300.40
"Crescent Foper",1,-587.28,108.50,-300.23
"Crescent Foper",1,-587.27,108.40,-299.52
"Crescent Foper",1,-587.25,109.14,-300.24
"Crescent Foper",1,-587.25,108.72,-300.52
"Crescent Foper",1,-587.22,108.48,-300.02
"Crescent Foper",1,-587.17,108.64,-301.15
"Crescent Foper",1,-587.12,109.23,-300.47
"Crescent Foper",1,-587.09,108.53,-300.25
"Crescent Foper",1,-587.06,109.47,-306.93
"Crescent Foper",1,-586.92,108.56,-300.34
"Crescent Foper",1,-586.86,109.33,-300.60
"Crescent Foper",1,-586.85,108.54,-300.55
"Crescent Foper",1,-586.79,108.53,-299.99
"Crescent Foper",1,-586.76,108.82,-300.44
"Crescent Foper",1,-586.74,108.84,-300.63
"Crescent Foper",1,-586.73,108.76,-300.49
"Crescent Foper",1,-586.70,108.65,-300.76
"Crescent Foper",3,-586.70,108.49,-297.24
"Crescent Foper",2,-586.70,109.46,-300.99
"Crescent Foper",1,-586.66,108.64,-300.02
"Crescent Foper",1,-586.60,108.36,-295.40
"Crescent Foper",1,-586.60,108.64,-300.70
"Crescent Foper",1,-586.58,108.57,-300.13
"Crescent Foper",1,-586.58,108.18,-297.29
"Crescent Foper",1,-586.47,108.58,-300.07
"Crescent Foper",1,-586.44,108.63,-300.38
"Crescent Foper",1,-586.40,108.60,-300.17
"Crescent Foper",1,-586.37,109.07,-295.40
"Crescent Foper",1,-586.19,108.35,-297.03
"Crescent Foper",1,-586.16,109.22,-295.54
"Crescent Foper",1,-586.11,108.84,-301.58
"Crescent Foper",1,-586.08,108.67,-300.38
"Crescent Foper",2,-586.01,108.68,-300.38
"Crescent Foper",1,-585.97,108.53,-299.25
"Crescent Foper",1,-585.96,109.00,-300.73
"Crescent Foper",1,-585.87,108.56,-299.37
"Crescent Foper",1,-585.85,108.71,-300.44
"Crescent Foper",1,-585.83,108.74,-300.04
"Crescent Foper",1,-585.66,108.72,-300.36
"Crescent Foper",1,-585.63,108.90,-300.61
"Crescent Foper",1,-585.60,108.84,-301.12
"Crescent Foper",1,-585.60,108.94,-300.05
"Crescent Foper",1,-585.51,108.59,-299.25
"Crescent Foper",1,-585.50,108.88,-300.35
"Crescent Foper",1,-585.46,109.36,-304.75
"Crescent Foper",1,-585.36,108.67,-296.30
"Crescent Foper",1,-585.32,109.30,-300.68
"Crescent Foper",1,-585.32,108.73,-300.07
"Crescent Foper",1,-585.20,108.79,-297.70
"Crescent Foper",1,-585.14,108.91,-300.67
"Crescent Foper",1,-585.12,110.41,-311.76
"Crescent Foper",1,-585.10,109.06,-300.13
"Crescent Foper",1,-585.08,109.48,-305.25
"Crescent Foper",1,-584.96,109.70,-293.84
"Crescent Foper",1,-584.93,108.74,-297.76
"Crescent Foper",1,-584.88,108.96,-300.34
"Crescent Foper",1,-584.88,108.91,-299.13
"Crescent Foper",1,-584.86,109.00,-300.24
"Crescent Foper",1,-584.81,108.85,-300.27
"Crescent Foper",1,-584.79,109.34,-304.00
"Crescent Foper",1,-584.76,108.90,-300.27
"Crescent Foper",1,-584.70,109.37,-292.15
"Crescent Foper",1,-584.68,108.97,-298.86
"Crescent Foper",1,-584.62,109.00,-300.46
"Crescent Foper",1,-584.57,109.18,-300.72
"Crescent Foper",1,-584.56,109.69,-306.29
"Crescent Foper",1,-584.04,109.44,-293.23
"Crescent Foper",1,-584.03,110.14,-308.81
"Crescent Foper",1,-584.02,109.19,-300.17
"Crescent Foper",1,-584.00,109.93,-295.84
"Crescent Foper",1,-584.00,109.11,-298.83
"Crescent Foper",1,-583.93,109.25,-300.75
"Crescent Foper",1,-583.87,109.42,-303.72
"Crescent Foper",1,-583.83,109.15,-300.04
"Crescent Foper",1,-583.81,109.20,-299.89
"Crescent Foper",1,-583.68,109.23,-300.59
"Crescent Foper",1,-583.66,109.25,-300.00
"Crescent Foper",1,-583.56,110.13,-308.34
"Crescent Foper",1,-583.49,109.31,-300.70
"Crescent Foper",1,-583.45,109.75,-305.68
"Crescent Foper",1,-583.42,110.23,-309.04
"Crescent Foper",1,-583.24,109.37,-300.55
"Crescent Foper",1,-583.13,109.94,-296.48
"Crescent Foper",1,-583.12,109.27,-298.56
"Crescent Foper",1,-583.04,109.40,-300.68
"Crescent Foper",1,-583.02,109.65,-304.57
"Crescent Foper",1,-582.98,109.35,-298.11
"Crescent Foper",1,-582.93,110.21,-308.51
"Crescent Foper",1,-582.88,110.31,-309.31
"Crescent Foper",1,-582.87,109.40,-299.89
"Crescent Foper",1,-582.83,109.47,-300.48
"Crescent Foper",1,-582.83,109.46,-300.63
"Crescent Foper",1,-582.75,110.38,-309.15
"Crescent Foper",1,-582.66,110.26,-308.74
"Crescent Foper",1,-582.57,109.52,-300.53
"Crescent Foper",1,-582.42,110.12,-297.76
"Crescent Foper",1,-582.41,110.21,-308.09
"Crescent Foper",1,-582.37,110.32,-308.68
"Crescent Foper",1,-582.24,109.44,-298.43
"Crescent Foper",1,-582.12,110.53,-309.23
"Crescent Foper",1,-581.86,110.43,-308.48
"Crescent Foper",1,-581.81,109.84,-297.01
"Crescent Foper",1,-581.68,110.60,-308.91
"Crescent Foper",1,-581.59,110.09,-298.53
"Crescent Foper",1,-581.56,110.50,-308.36
"Crescent Foper",1,-581.37,109.78,-301.06
"Crescent Foper",1,-581.12,110.04,-298.33
"Crescent Foper",1,-580.61,110.70,-308.09
"Crescent Foper",1,-578.20,134.61,-376.42
"Crescent Foper",1,-578.02,134.76,-375.23
"Crescent Foper",1,-576.69,135.17,-372.86
"Crescent Foper",1,-576.33,134.70,-378.09
"Crescent Foper",1,-575.13,134.91,-372.15
"Crescent Foper",1,-574.76,134.32,-376.46
"Crescent Foper",1,-574.02,134.28,-374.48
"Crescent Foper",1,-573.59,134.02,-377.98
"Crescent Foper",1,-573.02,134.39,-368.64
"Crescent Foper",2,-572.95,134.00,-373.81
"Crescent Foper",1,-572.33,133.87,-376.27
"Crescent Foper",1,-571.34,133.64,-377.23
"Crescent Foper",1,-571.05,133.47,-379.43
"Crescent Foper",1,-571.01,133.80,-374.16
"Crescent Foper",1,-570.33,133.38,-378.69
"Crescent Foper",1,-569.33,133.32,-376.03
"Crescent Foper",1,-568.96,133.29,-375.30
"Crescent Foper",1,-568.17,133.05,-376.95
"Crescent Foper",1,-560.79,119.60,-330.58
"Crescent Foper",1,-560.39,127.55,-395.92
"Crescent Foper",1,-560.33,120.24,-332.85
"Crescent Foper",1,-559.87,127.46,-396.11
"Crescent Foper",1,-559.87,127.53,-395.03
"Crescent Foper",1,-559.81,127.54,-394.74
"Crescent Foper",1,-559.73,127.50,-395.12
"Crescent Foper",1,-559.47,120.36,-332.89
"Crescent Foper",1,-558.95,127.61,-393.19
"Crescent Foper",1,-558.94,127.37,-397.17
"Crescent Foper",1,-558.77,120.25,-331.56
"Crescent Foper",1,-558.34,120.79,-334.82
"Crescent Foper",1,-557.73,119.66,-327.09
"Crescent Foper",1,-557.62,127.35,-397.49
"Crescent Foper",1,-557.33,127.87,-388.93
"Crescent Foper",1,-557.32,121.56,-338.94
"Crescent Foper",1,-557.12,120.80,-333.85
"Crescent Foper",1,-557.03,120.77,-333.53
"Crescent Foper",1,-557.03,127.48,-395.30
"Crescent Foper",1,-556.94,127.79,-390.16
"Crescent Foper",2,-556.86,128.00,-391.72
"Crescent Foper",1,-556.75,127.59,-393.51
"Crescent Foper",1,-556.43,120.46,-330.97
"Crescent Foper",1,-556.28,127.70,-391.68
"Crescent Foper",1,-555.63,121.52,-337.26
"Crescent Foper",1,-555.61,120.68,-331.76
"Crescent Foper",1,-555.42,121.20,-335.05
"Crescent Foper",2,-555.05,121.38,-331.42
"Crescent Foper",2,-555.05,122.00,-334.37
"Crescent Foper",1,-554.50,122.06,-339.83
"Crescent Foper",1,-554.47,120.63,-330.43
"Crescent Foper",1,-553.99,127.95,-387.61
"Crescent Foper",1,-553.97,120.69,-329.14
"Crescent Foper",1,-553.96,121.10,-333.11
"Crescent Foper",1,-553.66,121.68,-336.68
"Crescent Foper",1,-553.61,121.05,-332.50
"Crescent Foper",1,-553.47,120.36,-327.81
"Crescent Foper",1,-553.42,121.85,-337.59
"Crescent Foper",1,-553.28,121.26,-333.63
"Crescent Foper",1,-552.89,120.69,-329.53
"Crescent Foper",1,-552.81,121.47,-334.59
"Crescent Foper",1,-552.74,121.69,-335.96
"Crescent Foper",1,-552.66,121.08,-331.92
"Crescent Foper",1,-552.56,121.60,-335.23
"Crescent Foper",1,-551.60,121.24,-332.06
"Crescent Foper",1,-551.56,127.59,-393.60
"Crescent Foper",1,-551.51,127.56,-394.08
"Crescent Foper",1,-551.36,121.12,-331.05
"Crescent Foper",1,-550.54,121.49,-332.84
"Crescent Foper",1,-550.49,121.38,-332.09
"Crescent Foper",1,-550.46,121.15,-328.25
"Crescent Foper",1,-550.35,121.11,-329.54
"Crescent Foper",1,-550.32,121.77,-334.46
"Crescent Foper",1,-550.02,121.61,-333.17
"Crescent Foper",1,-550.01,121.82,-334.55
"Crescent Foper",1,-543.04,128.01,-380.38
"Crescent Foper",1,-543.02,128.14,-383.33
"Crescent Foper",1,-541.97,128.12,-381.87
"Crescent Foper",1,-541.53,128.04,-380.11
"Crescent Foper",1,-540.99,128.11,-381.09
"Crescent Foper",1,-540.07,128.08,-380.01
"Crescent Foper",1,-539.60,127.98,-382.96
"Crescent Foper",1,-538.78,128.16,-380.90
"Crescent Foper",1,-538.43,128.15,-380.83
"Crescent Foper",1,-538.40,128.15,-380.41
"Crescent Foper",1,-538.07,128.16,-380.50
"Crescent Foper",3,-537.91,128.00,-381.01
"Crescent Foper",1,-537.74,128.07,-381.11
"Crescent Foper",1,-536.59,127.86,-382.18
"Crescent Foper",1,-536.27,127.81,-385.22
"Crescent Foper",1,-536.05,127.93,-386.18
"Crescent Foper",1,-534.13,128.64,-364.02
"Crescent Foper",1,-533.88,128.56,-363.89
"Crescent Foper",1,-533.84,127.81,-371.16
"Crescent Foper",1,-533.74,127.85,-371.88
"Crescent Foper",1,-533.62,127.86,-380.46
"Crescent Foper",1,-533.36,127.90,-372.44
"Crescent Foper",1,-533.22,127.85,-371.42
"Crescent Foper",1,-533.01,128.36,-361.34
"Crescent Foper",1,-532.84,127.89,-372.00
"Crescent Foper",1,-532.51,127.87,-371.42
"Crescent Foper",1,-532.46,128.55,-360.87
"Crescent Foper",1,-532.45,127.93,-372.55
"Crescent Foper",1,-532.33,128.51,-365.36
"Crescent Foper",1,-532.18,127.83,-370.38
"Crescent Foper",1,-531.51,127.85,-370.48
"Crescent Foper",1,-530.51,128.10,-370.94
"Crescent Foper",2,-529.08,128.00,-361.04
"Crescent Foper",1,-529.08,128.59,-361.78
"Crescent Foper",1,-529.06,128.53,-361.30
"Crescent Foper",1,-529.00,128.48,-360.84
"Crescent Foper",1,-528.97,128.40,-360.08
"Crescent Foper",1,-528.66,128.30,-359.31
"Crescent Foper",1,-527.99,128.71,-363.10
"Crescent Foper",1,-527.75,128.25,-358.99
"Crescent Foper",1,-527.73,128.10,-357.64
"Crescent Foper",1,-527.47,127.97,-356.50
"Crescent Foper",1,-527.23,128.01,-356.94
"Crescent Foper",1,-526.43,128.16,-358.39
"Crescent Foper",1,-526.29,127.92,-349.24
"Crescent Foper",1,-526.19,128.07,-357.65
"Crescent Foper",1,-526.03,127.72,-354.57
"Crescent Foper",1,-525.78,128.91,-365.28
"Crescent Foper",1,-525.51,127.70,-354.43
"Crescent Foper",1,-525.49,128.88,-365.11
"Crescent Foper",1,-524.81,128.59,-362.58
"Crescent Foper",1,-524.66,127.90,-356.36
"Crescent Foper",1,-524.07,127.67,-350.77
"Crescent Foper",1,-523.88,128.51,-362.07
"Crescent Foper",1,-523.71,127.57,-353.05
"Crescent Foper",1,-523.51,127.60,-353.82
"Crescent Foper",1,-523.42,127.58,-353.52
"Crescent Foper",2,-523.40,128.00,-353.66
"Crescent Foper",1,-523.38,128.11,-358.48
"Crescent Foper",1,-523.35,127.57,-353.33
"Crescent Foper",1,-523.17,127.51,-352.16
"Crescent Foper",1,-522.80,127.71,-355.03
"Crescent Foper",1,-522.78,128.61,-363.15
"Crescent Foper",1,-522.74,127.58,-351.26
"Crescent Foper",1,-522.60,128.48,-361.97
"Crescent Foper",1,-522.52,128.93,-366.10
"Crescent Foper",1,-522.23,128.14,-358.97
"Crescent Foper",1,-522.19,128.44,-361.73
"Crescent Foper",1,-522.13,128.30,-360.47
"Crescent Foper",1,-522.11,128.44,-361.69
"Crescent Foper",1,-521.97,127.68,-354.91
"Crescent Foper",1,-521.96,127.71,-355.16
"Crescent Foper",2,-521.94,128.00,-360.49
"Crescent Foper",1,-521.66,127.89,-356.85
"Crescent Foper",1,-521.03,128.19,-359.64
"Crescent Foper",1,-520.75,127.88,-356.89
"Crescent Foper",1,-519.38,127.76,-356.10
"Crescent Foper",1,-519.21,127.77,-356.20
"Crescent Foper",1,-518.86,128.26,-360.72
"Crescent Foper",1,-518.63,127.58,-354.57
"Crescent Foper",1,-518.36,128.38,-361.87
"Crescent Foper",1,-518.29,128.45,-363.83
"Crescent Foper",1,-518.25,127.35,-352.12
"Crescent Foper",1,-518.20,127.84,-357.03
"Crescent Foper",1,-518.06,127.84,-357.02
"Crescent Foper",1,-517.72,127.92,-357.82
"Crescent Foper",1,-363.50,113.54,248.79
"Crescent Foper",1,-362.96,114.17,247.91
"Crescent Foper",1,-362.38,121.29,222.45
"Crescent Foper",1,-362.33,121.28,221.94
"Crescent Foper",1,-362.22,121.29,222.62
"Crescent Foper",1,-362.02,121.27,221.86
"Crescent Foper",2,-361.94,121.27,221.70
"Crescent Foper",1,-361.68,121.27,222.10
"Crescent Foper",1,-361.31,121.26,221.83
"Crescent Foper",1,-361.22,121.22,219.75
"Crescent Foper",1,-361.21,121.54,224.92
"Crescent Foper",1,-361.13,121.21,223.92
"Crescent Foper",1,-361.12,121.28,223.18
"Crescent Foper",1,-361.00,121.23,220.69
"Crescent Foper",2,-360.89,121.21,226.95
"Crescent Foper",1,-360.81,121.21,226.36
"Crescent Foper",1,-360.80,121.20,227.16
"Crescent Foper",1,-360.77,121.26,222.00
"Crescent Foper",1,-360.75,121.23,220.52
"Crescent Foper",1,-360.74,121.28,223.08
"Crescent Foper",1,-360.73,121.21,225.99
"Crescent Foper",1,-360.68,121.22,223.78
"Crescent Foper",2,-360.49,121.40,225.11
"Crescent Foper",1,-360.41,121.17,225.51
"Crescent Foper",1,-360.40,121.25,222.26
"Crescent Foper",2,-360.35,121.19,226.87
"Crescent Foper",1,-360.30,121.20,224.02
"Crescent Foper",1,-360.30,121.20,223.80
"Crescent Foper",1,-360.27,121.20,226.19
"Crescent Foper",1,-360.23,121.26,222.55
"Crescent Foper",1,-360.07,121.19,226.14
"Crescent Foper",1,-360.05,121.19,226.21
"Crescent Foper",1,-360.04,121.18,218.88
"Crescent Foper",1,-359.92,121.42,223.49
"Crescent Foper",1,-359.90,121.21,220.27
"Crescent Foper",1,-359.84,121.16,228.23
"Crescent Foper",1,-359.66,121.23,221.60
"Crescent Foper",1,-359.61,121.18,218.60
"Crescent Foper",1,-359.52,121.23,221.65
"Crescent Foper",1,-359.42,121.15,228.59
"Crescent Foper",1,-359.38,121.22,221.00
"Crescent Foper",1,-359.21,121.24,223.34
"Crescent Foper",1,-359.20,121.20,220.12
"Crescent Foper",1,-359.03,121.19,220.06
"Crescent Foper",1,-359.00,121.35,224.45
"Crescent Foper",1,-358.85,121.13,228.89
"Crescent Foper",1,-358.77,121.15,219.82
"Crescent Foper",1,-358.74,121.15,226.45
"Crescent Foper",1,-358.73,121.21,220.90
"Crescent Foper",1,-358.72,121.13,228.64
"Crescent Foper",1,-358.61,121.24,222.60
"Crescent Foper",1,-358.61,121.30,225.12
"Crescent Foper",1,-358.50,121.21,223.37
"Crescent Foper",1,-358.46,121.18,219.81
"Crescent Foper",1,-358.26,121.11,223.35
"Crescent Foper",1,-358.26,121.12,228.32
"Crescent Foper",1,-358.11,121.12,227.38
"Crescent Foper",1,-357.99,121.13,223.69
"Crescent Foper",1,-357.98,121.22,222.44
"Crescent Foper",1,-357.96,121.17,219.49
"Crescent Foper",1,-357.89,121.12,225.29
"Crescent Foper",1,-357.89,121.15,223.57
"Crescent Foper",1,-357.84,121.17,219.56
"Crescent Foper",1,-357.84,121.14,223.62
"Crescent Foper",1,-357.84,121.17,222.31
"Crescent Foper",1,-357.80,121.10,228.96
"Crescent Foper",1,-357.78,121.10,228.74
"Crescent Foper",1,-357.67,121.11,226.87
"Crescent Foper",1,-357.61,121.07,224.00
"Crescent Foper",1,-357.56,121.09,228.77
"Crescent Foper",1,-357.51,121.09,226.21
"Crescent Foper",1,-357.44,121.09,228.86
"Crescent Foper",1,-357.29,121.16,217.64
"Crescent Foper",1,-357.29,121.17,220.23
"Crescent Foper",1,-357.26,121.07,223.93
"Crescent Foper",1,-357.25,121.16,223.40
"Crescent Foper",1,-357.24,121.09,226.34
"Crescent Foper",1,-357.23,121.16,219.02
"Crescent Foper",1,-357.18,121.20,221.97
"Crescent Foper",1,-357.14,121.18,220.10
"Crescent Foper",1,-357.09,121.16,224.87
"Crescent Foper",1,-357.04,121.12,223.58
"Crescent Foper",1,-357.01,121.17,220.50
"Crescent Foper",1,-357.00,121.08,228.29
"Crescent Foper",1,-357.00,121.05,228.05
"Crescent Foper",1,-356.97,121.16,224.43
"Crescent Foper",1,-356.93,121.19,223.16
"Crescent Foper",1,-356.90,121.16,219.40
"Crescent Foper",1,-356.87,121.11,224.18
"Crescent Foper",1,-356.87,121.13,223.50
"Crescent Foper",1,-356.85,121.16,219.15
"Crescent Foper",1,-356.84,121.04,223.98
"Crescent Foper",1,-356.79,121.21,221.96
"Crescent Foper",1,-356.72,121.09,226.82
"Crescent Foper",1,-356.69,121.14,223.40
"Crescent Foper",1,-356.67,121.16,219.12
"Crescent Foper",1,-356.64,121.21,222.93
"Crescent Foper",1,-356.64,121.08,226.87
"Crescent Foper",1,-356.60,121.07,229.08
"Crescent Foper",1,-356.59,120.90,223.44
"Crescent Foper",1,-356.51,121.08,225.07
"Crescent Foper",1,-356.43,121.04,226.12
"Crescent Foper",1,-356.33,121.16,219.95
"Crescent Foper",1,-356.30,121.16,217.53
"Crescent Foper",1,-356.19,121.20,222.45
"Crescent Foper",1,-356.19,121.11,223.45
"Crescent Foper",1,-356.17,121.18,221.59
"Crescent Foper",1,-356.17,121.06,228.14
"Crescent Foper",1,-356.17,121.18,221.65
"Crescent Foper",1,-356.16,121.05,229.28
"Crescent Foper",1,-356.13,121.05,229.35
"Crescent Foper",1,-356.11,121.07,227.00
"Crescent Foper",2,-356.11,121.16,219.46
"Crescent Foper",1,-356.08,121.16,218.41
"Crescent Foper",1,-356.02,121.07,224.35
"Crescent Foper",1,-356.01,121.07,224.75
"Crescent Foper",1,-355.95,121.04,225.34
"Crescent Foper",1,-355.81,121.19,222.34
"Crescent Foper",1,-355.80,121.06,227.02
"Crescent Foper",1,-355.72,121.18,222.98
"Crescent Foper",1,-355.71,121.16,220.59
"Crescent Foper",1,-355.70,121.16,219.46
"Crescent Foper",1,-355.69,121.16,220.38
"Crescent Foper",1,-355.68,121.04,228.48
"Crescent Foper",1,-355.66,121.05,227.35
"Crescent Foper",1,-355.63,121.16,217.86
"Crescent Foper",1,-355.61,121.12,224.59
"Crescent Foper",1,-355.61,121.16,204.33
"Crescent Foper",1,-355.60,121.04,228.73
"Crescent Foper",1,-355.56,121.05,222.91
"Crescent Foper",1,-355.55,121.04,229.07
"Crescent Foper",1,-355.47,121.16,218.09
"Crescent Foper",1,-355.32,121.05,223.28
"Crescent Foper",1,-355.28,121.16,218.43
"Crescent Foper",1,-355.25,121.02,223.58
"Crescent Foper",1,-355.23,120.97,225.54
"Crescent Foper",1,-355.22,120.99,223.93
"Crescent Foper",1,-355.22,121.16,206.42
"Crescent Foper",1,-355.16,121.02,223.78
"Crescent Foper",1,-355.14,121.14,223.05
"Crescent Foper",1,-355.13,121.11,223.36
"Crescent Foper",1,-355.12,121.16,218.03
"Crescent Foper",1,-355.07,121.16,221.57
"Crescent Foper",1,-355.00,121.16,204.63
"Crescent Foper",1,-355.00,121.18,222.63
"Crescent Foper",1,-354.95,120.97,225.93
"Crescent Foper",1,-354.94,121.01,224.39
"Crescent Foper",1,-354.94,121.16,218.74
"Crescent Foper",1,-354.94,121.16,218.07
"Crescent Foper",1,-354.91,120.96,224.45
"Crescent Foper",1,-354.87,121.17,222.31
"Crescent Foper",1,-354.85,121.16,221.35
"Crescent Foper",1,-354.85,121.06,226.55
"Crescent Foper",1,-354.84,121.17,222.80
"Crescent Foper",1,-354.83,121.16,219.61
"Crescent Foper",1,-354.83,121.14,222.98
"Crescent Foper",1,-354.80,121.16,203.98
"Crescent Foper",1,-354.80,121.02,228.47
"Crescent Foper",1,-354.79,121.17,221.97
"Crescent Foper",1,-354.79,121.02,229.00
"Crescent Foper",1,-354.77,121.16,221.70
"Crescent Foper",1,-354.71,121.16,205.23
"Crescent Foper",1,-354.70,121.02,227.07
"Crescent Foper",1,-354.69,121.16,219.72
"Crescent Foper",1,-354.59,121.16,220.78
"Crescent Foper",1,-354.58,120.96,226.01
"Crescent Foper",1,-354.49,121.16,221.91
"Crescent Foper",1,-354.42,121.16,220.24
"Crescent Foper",2,-354.28,120.96,226.21
"Crescent Foper",1,-354.27,121.16,220.67
"Crescent Foper",1,-354.19,120.96,226.27
"Crescent Foper",1,-354.15,121.16,218.35
"Crescent Foper",1,-354.11,121.08,223.20
"Crescent Foper",1,-354.09,121.00,227.56
"Crescent Foper",1,-354.07,120.97,226.38
"Crescent Foper",1,-353.99,120.96,226.40
"Crescent Foper",1,-353.96,121.16,219.72
"Crescent Foper",1,-353.90,120.96,226.47
"Crescent Foper",1,-353.86,121.16,213.93
"Crescent Foper",1,-353.85,121.16,221.78
"Crescent Foper",1,-353.80,121.16,218.57
"Crescent Foper",1,-353.76,121.16,218.95
"Crescent Foper",1,-353.74,120.96,226.57
"Crescent Foper",1,-353.62,120.99,226.68
"Crescent Foper",1,-353.53,120.98,228.59
"Crescent Foper",1,-353.47,121.16,220.01
"Crescent Foper",1,-353.42,120.96,226.78
"Crescent Foper",1,-353.41,121.16,222.38
"Crescent Foper",1,-353.34,121.17,206.94
"Crescent Foper",1,-353.31,121.16,220.67
"Crescent Foper",1,-353.29,120.98,228.03
"Crescent Foper",1,-353.20,121.16,222.69
"Crescent Foper",1,-353.11,121.16,220.99
"Crescent Foper",1,-353.07,120.97,227.88
"Crescent Foper",1,-352.92,120.97,228.03
"Crescent Foper",1,-352.91,121.16,220.81
"Crescent Foper",1,-352.59,121.00,227.56
"Crescent Foper",1,-352.55,121.16,222.99
"Crescent Foper",1,-352.54,121.16,219.95
"Crescent Foper",1,-352.49,120.96,227.12
"Crescent Foper",1,-352.35,121.16,222.08
"Crescent Foper",1,-352.29,121.16,222.55
"Crescent Foper",2,-352.21,121.16,220.30
"Crescent Foper",1,-352.09,120.96,227.02
"Crescent Foper",1,-351.86,121.16,220.12
"Crescent Foper",1,-351.86,121.16,223.29
"Crescent Foper",1,-351.63,121.16,223.45
"Crescent Foper",1,-351.61,121.16,223.21
"Crescent Foper",1,-351.59,121.00,226.29
"Crescent Foper",1,-351.46,121.02,226.09
"Crescent Foper",2,-351.41,121.03,226.01
"Crescent Foper",1,-351.36,121.04,225.94
"Crescent Foper",1,-351.33,121.04,225.89
"Crescent Foper",1,-351.10,121.16,204.01
"Crescent Foper",1,-350.91,121.16,213.87
"Crescent Foper",1,-350.87,121.12,225.21
"Crescent Foper",1,-350.67,121.16,222.90
"Crescent Foper",1,-350.42,121.16,195.52
"Crescent Foper",1,-350.31,121.16,192.99
"Crescent Foper",1,-350.30,121.16,193.24
"Crescent Foper",1,-350.21,121.16,193.20
"Crescent Foper",1,-350.07,121.16,197.24
"Crescent Foper",1,-350.03,121.16,195.86
"Crescent Foper",1,-349.93,121.16,197.65
"Crescent Foper",1,-349.80,121.16,206.33
"Crescent Foper",1,-349.68,121.16,193.62
"Crescent Foper",1,-349.49,121.16,202.36
"Crescent Foper",1,-349.48,121.16,197.29
"Crescent Foper",1,-349.45,121.16,192.07
"Crescent Foper",1,-349.32,121.16,191.70
"Crescent Foper",1,-349.28,121.16,193.65
"Crescent Foper",1,-349.14,121.16,197.57
"Crescent Foper",1,-349.12,121.16,198.84
"Crescent Foper",1,-349.06,121.16,194.04
"Crescent Foper",1,-348.89,121.16,195.75
"Crescent Foper",1,-348.84,121.16,198.64
"Crescent Foper",1,-348.76,121.16,199.19
"Crescent Foper",1,-348.72,121.16,197.35
"Crescent Foper",1,-348.71,121.16,197.60
"Crescent Foper",1,-348.70,121.16,191.74
"Crescent Foper",1,-348.69,121.16,192.13
"Crescent Foper",1,-348.66,121.16,193.63
"Crescent Foper",1,-348.66,121.16,210.66
"Crescent Foper",1,-348.63,121.16,199.22
"Crescent Foper",1,-348.60,121.16,192.30
"Crescent Foper",1,-348.58,121.16,198.08
"Crescent Foper",1,-348.54,121.16,193.75
"Crescent Foper",1,-348.49,121.16,196.60
"Crescent Foper",1,-348.44,121.16,197.20
"Crescent Foper",1,-348.41,121.16,192.16
"Crescent Foper",1,-348.30,121.16,192.36
"Crescent Foper",1,-348.29,121.16,191.36
"Crescent Foper",1,-348.22,121.16,195.51
"Crescent Foper",1,-348.17,121.16,198.92
"Crescent Foper",1,-348.09,121.16,194.11
"Crescent Foper",1,-348.07,121.16,190.63
"Crescent Foper",1,-347.96,121.16,190.48
"Crescent Foper",1,-347.94,121.16,193.29
"Crescent Foper",1,-347.92,121.16,190.72
"Crescent Foper",1,-347.86,121.16,198.65
"Crescent Foper",1,-347.80,121.16,195.19
"Crescent Foper",1,-347.79,121.16,191.58
"Crescent Foper",1,-347.73,121.16,192.51
"Crescent Foper",1,-347.69,121.16,197.29
"Crescent Foper",1,-347.68,121.16,197.66
"Crescent Foper",1,-347.59,121.16,193.92
"Crescent Foper",1,-347.58,121.16,193.29
"Crescent Foper",1,-347.54,121.16,199.80
"Crescent Foper",1,-347.54,121.16,194.19
"Crescent Foper",1,-347.46,121.10,193.33
"Crescent Foper",1,-347.39,121.16,193.73
"Crescent Foper",1,-347.36,121.16,189.87
"Crescent Foper",1,-347.30,121.16,191.25
"Crescent Foper",1,-347.29,121.16,189.71
"Crescent Foper",1,-347.27,121.16,193.96
"Crescent Foper",1,-347.26,121.16,190.43
"Crescent Foper",1,-347.23,121.16,196.89
"Crescent Foper",1,-347.16,121.16,192.04
"Crescent Foper",1,-347.11,121.16,199.46
"Crescent Foper",1,-347.04,121.16,190.86
"Crescent Foper",1,-346.91,121.16,190.73
"Crescent Foper",1,-346.82,121.16,189.94
"Crescent Foper",1,-346.81,121.16,199.29
"Crescent Foper",1,-346.76,121.16,199.36
"Crescent Foper",1,-346.68,121.16,196.08
"Crescent Foper",1,-346.67,121.16,194.45
"Crescent Foper",1,-346.65,121.16,195.21
"Crescent Foper",1,-346.63,121.16,198.09
"Crescent Foper",1,-346.53,121.16,196.97
"Crescent Foper",1,-346.48,121.16,194.35
"Crescent Foper",1,-346.43,121.16,197.78
"Crescent Foper",1,-346.42,121.16,206.25
"Crescent Foper",1,-346.41,121.16,190.57
"Crescent Foper",1,-346.40,121.16,199.89
"Crescent Foper",1,-346.40,121.16,195.62
"Crescent Foper",1,-346.38,121.16,196.90
"Crescent Foper",1,-346.35,121.16,206.53
"Crescent Foper",1,-346.33,121.16,195.82
"Crescent Foper",1,-346.21,121.16,197.44
"Crescent Foper",1,-346.20,121.16,192.71
"Crescent Foper",1,-346.16,121.16,200.46
"Crescent Foper",1,-346.13,121.16,207.17
"Crescent Foper",1,-346.03,121.16,192.85
